bait_gene,auroc_score
BCAS2,0.7347821094333122
NRAS,0.7800232199129892
CSDE1,0.6535512432860003
SIKE1,0.5545731746214005
VANGL1,0.7907401028310433
MAB21L3,0.48992937934202213
ATP1A1,0.7020382385026124
IGSF3,0.5497617270482862
TTF2,0.7255967645220143
MAN1A2,0.5900600910935048
WDR3,0.4332172337683877
WARS2,0.6185618963779487
PHGDH,0.5629672159384509
SEC22B,0.6046746022633035
NBPF8,0.7919266148683993
NBPF26,0.7444393408738589
SRGAP2C,0.533111328012861
NBPF15,0.7606881769816666
SRGAP2B,0.6645807019558311
NBPF20,0.7305660810655642
GPR89A,0.6269886834819662
GPR89B,0.6055740549367832
RNF115,0.7111959579720962
POLR3C,0.53068983554688
RBM8A,0.5039486610275449
POLR3GL,0.7961942307446959
NBPF10,0.7282249524757275
NBPF12,0.7929600285783545
PRKAB2,0.685159668797285
CHD1L,0.7178206453094499
NBPF11,0.7506631452029626
NBPF14,0.7917990329288986
PDE4DIP,0.7237411724177527
NBPF19,0.7946887638585882
SF3B4,0.7939232722215844
OTUD7B,0.7797361605491128
VPS45,0.6956596624181881
ANP32E,0.6324567950852615
MRPS21,0.6927699314884984
PRPF3,0.6006557711690332
RPRD2,0.7938658603488091
TARS2,0.594857172018729
MCL1,0.68716908434442
ENSA,0.6051083808576058
GOLPH3L,0.5779525650348936
SETDB1,0.5753881680509307
MINDY1,0.6091347534018487
PRUNE1,0.6970373772750761
MLLT11,0.6797119199806075
SCNM1,0.6812826548774186
VPS72,0.5619346525305877
PIP5K1A,0.7491611487477833
PSMD4,0.4223600107168829
PI4KB,0.7428202331055865
RFX5,0.6535065896071751
PSMB4,0.6131013893673212
POGZ,0.7908038938007936
SNX27,0.6570075213871505
MRPL9,0.7897641009938634
TDRKH,0.5655005677396308
THEM4,0.7397887121777573
S100A10,0.7354333320575139
S100A11,0.5215230731937587
S100A13,0.7152896595280474
CHTOP,0.7235044207142036
SNAPIN,0.7213527013837056
ILF2,0.43646419412867915
SLC39A1,0.6839093657901786
RAB13,0.7056557073780636
RPS27,0.6424235030713589
TPM3,0.4984626376290172
C1orf43,0.743647011540449
UBAP2L,0.46834054171291506
HAX1,0.6464895829346398
UBE2Q1,0.7005282195556065
PMVK,0.6899753114772923
PBXIP1,0.6742003801941796
SHC1,0.62573838047486
DCST1,0.6966986277774588
THBS3,0.7088197394776795
SCAMP3,0.7490210713670552
FDPS,0.6422921371250685
MSTO1,0.42555593830137406
YY1AP1,0.7776438167413021
DAP3,0.7438824137337084
SYT11,0.6956421886662456
RIT1,0.6230591597453464
KHDC4,0.7891261912963602
SSR2,0.792456079917327
LAMTOR2,0.5721667240785394
LMNA,0.7193835240683328
SMG5,0.7910526785828199
CCT3,0.7261326086679168
TSACC,0.7263305965436068
IQGAP3,0.7665760834896213
NAXE,0.7431010066215027
GPATCH4,0.6078577716538446
NES,0.5158839514678302
MRPL24,0.7271860825630131
HDGF,0.5996899580869266
PRCC,0.7500717689613596
IFI16,0.6670940661639937
TAGLN2,0.6553565277299345
PIGM,0.7323075745397482
PEA15,0.6958063816486137
PEX19,0.5540276741115003
COPA,0.595039329390825
NCSTN,0.7470113930671974
USF1,0.576045215039359
PFDN2,0.4551485691685485
UFC1,0.699627460736658
NDUFS2,0.6793738278409308
TOMM40L,0.7445745780227352
SDHC,0.5342493716589479
ATF6,0.6406958718493426
UHMK1,0.7779308761051786
UAP1,0.7138911215728301
DDR2,0.6378193718780502
RGS5,0.735650221354665
NUF2,0.7877929600285783
TMCO1,0.5347979739988007
UCK2,0.44444444444444436
POGK,0.7305908020899121
TADA1,0.7691022058917341
POU2F1,0.7370844577137279
MPZL1,0.680815503757288
MPC2,0.45872724257154157
GPR161,0.6709077338232761
TIPRL,0.554662481979051
NME7,0.78513287658999
BLZF1,0.6048286157202734
F5,0.5046104380777401
METTL18,0.7285353390365734
SCYL3,0.7452431532410863
KIFAP3,0.6585460762174506
PRRC2C,0.46976308033834724
DNM3,0.663679164035138
PIGC,0.7543090084400298
SUCO,0.7462076268483434
PRDX6,0.5072974679910432
DARS2,0.5580237698800024
ZBTB37,0.7486019406327151
RC3H1,0.7936425919546829
RABGAP1L,0.5416030315209278
CACYBP,0.7277911738814252
MRPS14,0.5999604495987547
KIAA0040,0.6726072228282712
RASAL2,0.7315037032784061
RALGPS2,0.46812309812252395
