bait_gene,auroc_score
TDRKH,0.555587564518065
THEM4,0.45135037810586964
S100A10,0.5838794862561517
S100A11,0.648679630296483
S100A13,0.4462009362621534
CHTOP,0.7035950066018485
SNAPIN,0.6338734845756812
ILF2,0.5838794862561517
SLC39A1,0.579480254471252
RAB13,0.5845276677469692
RPS27,0.5242620043076143
TPM3,0.5896651062297443
C1orf43,0.5995738806865922
UBAP2L,0.6463569799543872
HAX1,0.5536130116432602
UBE2Q1,0.5461109110550955
PMVK,0.4932481094706518
PBXIP1,0.6588164686112111
SHC1,0.5642719961589244
DCST1,0.5567338854879367
THBS3,0.6932781178730044
SCAMP3,0.6182571119913576
FDPS,0.6643320129636298
MSTO1,0.5805965670387709
YY1AP1,0.5034149561877326
DAP3,0.5925219061337175
SYT11,0.7087984635697995
RIT1,0.5873184491657665
KHDC4,0.6628736046092906
SSR2,0.5979474252790782
LAMTOR2,0.5658864482054976
LMNA,0.6245348697635338
SMG5,0.6071720081622854
CCT3,0.6476893530188452
TSACC,0.6999099747929419
IQGAP3,0.63013443764254
NAXE,0.6200216060496939
GPATCH4,0.49681310767014764
NES,0.7019805545552755
MRPL24,0.6065358300324091
HDGF,0.6427619733525387
PRCC,0.6116012483495379
CD1B,0.6198235505941664
CD1C,0.6090565358300325
CD1E,0.47925819229384226
IFI16,0.5885908054255191
TAGLN2,0.6434401632457089
PIGM,0.5663605809626695
PEA15,0.6386688272716361
DCAF8,0.6306865922458288
PEX19,0.6024966990757412
COPA,0.6222602328652023
NCSTN,0.5954207178009843
SLAMF6,0.6140739407033969
TSTD1,0.6148121474012723
USF1,0.6454027127595727
PFDN2,0.696128916096507
NIT1,0.5453066858720441
UFC1,0.47134369561303485
NDUFS2,0.5552334653703037
TOMM40L,0.5514584083543392
SDHC,0.6703156883927499
ATF6,0.570495738806866
UHMK1,0.6026047293242108
UAP1,0.5175489136958348
DDR2,0.6184851758492378
RGS5,0.6958768455167447
NUF2,0.5833693434161565
TMCO1,0.5046753090865442
UCK2,0.7419937582523106
POGK,0.6135938062657544
TADA1,0.5834353619013324
POU2F1,0.6157664145960869
CD247,0.6611271155923658
RCSD1,0.6115772416276557
MPZL1,0.7011283159284599
MPC2,0.5662165406313768
GPR161,0.6694874564878166
TIPRL,0.5374804945384708
NME7,0.48887288440763416
BLZF1,0.5775717200816228
F5,0.631748889689113
SELL,0.6851518425159046
METTL18,0.582313047653343
SCYL3,0.5702556715880447
KIFAP3,0.5094766534629697
PRRC2C,0.5846657063977914
DNM3,0.6282919217380867
PIGC,0.6667626935541952
SUCO,0.5756631856919938
PRDX6,0.6151782499099748
DARS2,0.6337714560076821
ZBTB37,0.6415436322170208
RC3H1,0.6110550954267194
RABGAP1L,0.5874744928580002
CACYBP,0.5218701236346177
MRPS14,0.557856199735926
KIAA0040,0.49701116312567517
RASAL2,0.5116552634737727
RALGPS2,0.595168647221222
TOR3A,0.6143860280878646
SOAT1,0.5425939262993638
TOR1AIP2,0.5974552874804946
TOR1AIP1,0.5576941543632217
QSOX1,0.5793242107790181
LHX4,0.6447005161445205
XPR1,0.5923178489977193
STX6,0.610767014764134
GLUL,0.583003240907454
RNASEL,0.4828531988956908
DHX9,0.6434941783699436
LAMC1,0.4696314968191093
SMG7,0.5898331532829192
ARPC5,0.5864241987756572
TSEN15,0.4614692113791862
EDEM3,0.5929060136838314
RNF2,0.5529948385547954
TRMT1L,0.5598967710959069
SWT1,0.5851758492377866
IVNS1ABP,0.4629336214139959
TPR,0.504447245228664
ODR4,0.6242167806985957
UCHL5,0.5528748049453848
RO60,0.5914416036490218
GLRX2,0.45975873244508464
ZBTB41,0.5967290841435602
DENND1B,0.5937282439082944
NEK7,0.588182691153523
PTPRC,0.6068535077717098
ZNF281,0.5687432481094706
KIF14,0.5960328892089785
TMEM9,0.6767975033009243
NAV1,0.5828772056175728
IPO9,0.6660664986196135
TIMM17A,0.5571600048013444
RNPEP,0.6239226983555396
PTPN7,0.619019325411115
UBE2T,0.6501140319289401
PPP1R12B,0.6444904573280519
KDM5B,0.6348817668947305
RABIF,0.6253811067098787
KLHL12,0.6234725723202497
TMEM183A,0.5585343896290961
ATP2B4,0.5969811547233225
LAX1,0.4779378225903253
ZC3H11A,0.5492797983435362
SNRPE,0.5670627775777217
PPP1R15B,0.5974912975633178
MDM4,0.5802664746128916
RBBP5,0.5299543872284239
NUCKS1,0.5507862201416397
RAB29,0.5569319409434642
SRGAP2,0.6449345816828712
RASSF5,0.5871203937102389
EIF2D,0.6996999159764734
YOD1,0.6151062297443284
CD46,0.5969031328772056
PLXNA2,0.4933621413995919
TRAF3IP3,0.48861481214740127
RCOR3,0.6051434401632457
TRAF5,0.583375345096627
NEK2,0.5020645780818629
LPGAT1,0.577019565478334
INTS7,0.6843176089305005
DTL,0.504897371263954
NSL1,0.5405053414956188
TATDN3,0.5570399711919337
RPS6KC1,0.6787180410514944
PTPN14,0.6118473172488297
CENPF,0.5857820189653102
KCTD3,0.592143800264074
RRP15,0.593296122914416
LYPLAL1,0.5171768095066619
BPNT1,0.6465370303685032
IARS2,0.5731904933381347
RAB3GAP2,0.6053474972992438
TAF1A,0.6098367542912015
MIA3,0.4883927499699916
BROX,0.5804465250270076
CAPN2,0.5625015004201176
TP53BP2,0.5233285319889569
NVL,0.5649441843716241
CNIH4,0.626455407514104
WDR26,0.5977553715040211
LBR,0.5278958108270315
ENAH,0.5526887528507982
SRP9,0.5300099355191475
TMEM63A,0.5855959668707238
PYCR2,0.6547953426959549
SDE2,0.4921798103468971
LIN9,0.5308486376185332
PARP1,0.5223982715160245
CDC42BPA,0.599795942864002
ZNF678,0.5820849837954627
SNAP47,0.5800324090745409
ARF1,0.6995558756451806
RAB4A,0.6436742287840596
NUP133,0.5052274636898332
TAF5L,0.5573520585764015
URB2,0.5934281598847677
GALNT2,0.6054615292281839
COG2,0.6805185451926539
TTC13,0.67731364782139
C1orf131,0.46068899291801707
GNPAT,0.5469511463209699
SPRTN,0.5568119073340535
TSNAX,0.5095426719481455
SIPA1L2,0.6006181730884648
NTPCR,0.6524546873124475
COA6,0.5660965070219661
TARBP1,0.6017284839755132
TOMM20,0.5574420837834594
RBM34,0.5202856799903973
ARID4B,0.5970171648061458
GGPS1,0.563137678549994
TBCE,0.6572500300084023
LGALS8,0.5602568719241388
MTR,0.6086364181970951
CHRM3,0.5789341015484336
FH,0.6294442443884287
OPN3,0.5200276077301644
EXO1,0.5034749729924378
CEP170,0.5855359500660186
SDCCAG8,0.5874984995798824
DESI2,0.5610670987876606
COX20,0.5706697875405113
HNRNPU,0.5865742407874205
SMYD3,0.6138398751650462
TFB2M,0.5640799423838675
ZNF695,0.4872164205977674
ZNF670,0.6294262393470171
ZNF124,0.6116072500300084
ZNF496,0.49019925579162166
SH3BP5L,0.6559296603048853
TMEM18,0.7179750330092426
PXDN,0.5618353138878887
TRAPPC12,0.6103108870483736
RNASEH1,0.4997539311007082
RPS7,0.43840978348570014
ID2,0.598577601728484
KIDINS220,0.5707958228303925
ITGB1BP1,0.5574060737006362
CPSF3,0.5594526467410875
IAH1,0.6516264554075141
ADAM17,0.6058936502220622
YWHAQ,0.5327811787300444
TAF1B,0.5859860761013084
RRM2,0.5783399351818509
HPCAL1,0.5559656703877085
ODC1,0.5886028087864602
NOL10,0.48759452646741086
PDIA6,0.7615608767262131
ROCK2,0.6119133357340055
E2F6,0.6761253150882247
LPIN1,0.6027787780578562
NBAS,0.6762933621413996
DDX1,0.5011883327331653
SMC6,0.557856199735926
GEN1,0.6012843596206938
WDR35,0.5613071660064819
LAPTM4A,0.5810887048373544
PUM2,0.5847677349657904
RHOB,0.6314308006241748
LDAH,0.5847617332853199
UBXN2A,0.5745228664025928
WDCP,0.5929180170447725
SF3B6,0.6156523826671467
ITSN2,0.5542071780098428
NCOA1,0.6523526587444485
CENPO,0.6714019925579162
DNMT3A,0.5891669667506901
DTNB,0.6368203096867122
RAB10,0.5439142960028808
HADHA,0.6330872644340415
HADHB,0.6589725123034449
SELENOI,0.5853558996519025
TMEM214,0.5901932541111512
OST4,0.4950186052094586
SLC5A6,0.6249789941183531
MPV17,0.5949345816828712
EIF2B4,0.503781058696435
SNX17,0.5685451926539431
PPM1G,0.5427259632697156
NRBP1,0.5296543032048974
